ParkUnit,Plot,EventID,EventDateTime,Temperature_C,WindSpeed,WindDesc,Rain,PercentCloud,Noise,NoiseSummary,Interval,ObservationNumber,AOUCode,TSN,ScientificName,Family,CommonName,Distance,DetectionType,Sex,Age,FlockSize,IsPreviousPlot,IsFlyover
Herbert Hoover,HEHO24,HEHO2011Jun160605AM,2011-06-16 06:05:00.000,16.5,(< 2 km/h),"calm, smoke rises vertically",no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,4,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,18,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO24,HEHO2011Jun160605AM,2011-06-16 06:05:00.000,16.5,(< 2 km/h),"calm, smoke rises vertically",no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,5,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,62,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO24,HEHO2011Jun160605AM,2011-06-16 06:05:00.000,16.5,(< 2 km/h),"calm, smoke rises vertically",no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,2,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,25,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO19,HEHO2011Jun160612AM,2011-06-16 06:12:00.000,19,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,6,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,38,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO19,HEHO2011Jun160612AM,2011-06-16 06:12:00.000,19,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,68,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO19,HEHO2011Jun160612AM,2011-06-16 06:12:00.000,19,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,7,MALL,175063,Anas platyrhynchos,Anatidae,mallard,15,Seen First,Female,Adult,1,0,1
Herbert Hoover,HEHO19,HEHO2011Jun160612AM,2011-06-16 06:12:00.000,19,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,50,Heard Then Seen,Unk,Adult,1,0,0
Herbert Hoover,HEHO19,HEHO2011Jun160612AM,2011-06-16 06:12:00.000,19,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,5,EUST,179637,Sturnus vulgaris,Sturnidae,european starling,25,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO19,HEHO2011Jun160612AM,2011-06-16 06:12:00.000,19,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,50,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO19,HEHO2011Jun160612AM,2011-06-16 06:12:00.000,19,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,50,Seen First,Unk,Adult,4,0,1
Herbert Hoover,HEHO9,HEHO2011Jun160622AM,2011-06-16 06:22:00.000,16.5,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,8,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,50,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO9,HEHO2011Jun160622AM,2011-06-16 06:22:00.000,16.5,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,5,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,70,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO9,HEHO2011Jun160622AM,2011-06-16 06:22:00.000,16.5,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,7,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,112,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO9,HEHO2011Jun160622AM,2011-06-16 06:22:00.000,16.5,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,52,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO9,HEHO2011Jun160622AM,2011-06-16 06:22:00.000,16.5,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,3,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,55,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO9,HEHO2011Jun160622AM,2011-06-16 06:22:00.000,16.5,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,4,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,55,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO9,HEHO2011Jun160622AM,2011-06-16 06:22:00.000,16.5,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,6,DICK,179165,Spiza americana,Cardinalidae,dickcissel,40,Heard Then Seen,Unk,Adult,1,0,0
Herbert Hoover,HEHO9,HEHO2011Jun160622AM,2011-06-16 06:22:00.000,16.5,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,2,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,50,Heard First,Unk,Adult,1,0,0
Herbert Hoover,HEHO5,HEHO2011Jun160635AM,2011-06-16 06:35:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,6,AMRO,179759,Turdus migratorius,Turdidae,american robin,40,Seen First,Unk,Adult,2,0,1
Herbert Hoover,HEHO5,HEHO2011Jun160635AM,2011-06-16 06:35:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,1,DICK,179165,Spiza americana,Cardinalidae,dickcissel,26,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO5,HEHO2011Jun160635AM,2011-06-16 06:35:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,2,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,70,Heard Then Seen,Unk,Adult,1,0,1
Herbert Hoover,HEHO5,HEHO2011Jun160635AM,2011-06-16 06:35:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,4,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,139,Heard Then Seen,Unk,Adult,1,0,0
Herbert Hoover,HEHO5,HEHO2011Jun160635AM,2011-06-16 06:35:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,3,RTHA,175350,Buteo jamaicensis,Accipitridae,red-tailed hawk,468,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO5,HEHO2011Jun160635AM,2011-06-16 06:35:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,5,BANS,178436,Riparia riparia,Hirundinidae,bank swallow,10,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO17,HEHO2011Jun160644AM,2011-06-16 06:44:00.000,19.5,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,48,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO17,HEHO2011Jun160644AM,2011-06-16 06:44:00.000,19.5,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,57,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO17,HEHO2011Jun160644AM,2011-06-16 06:44:00.000,19.5,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,6,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,100,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO17,HEHO2011Jun160644AM,2011-06-16 06:44:00.000,19.5,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,7,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,25,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO17,HEHO2011Jun160644AM,2011-06-16 06:44:00.000,19.5,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,8,MODO,177125,Zenaida macroura,Columbidae,mourning dove,100,Seen First,Unk,Adult,2,0,1
Herbert Hoover,HEHO17,HEHO2011Jun160644AM,2011-06-16 06:44:00.000,19.5,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,55,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO17,HEHO2011Jun160644AM,2011-06-16 06:44:00.000,19.5,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,57,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO17,HEHO2011Jun160644AM,2011-06-16 06:44:00.000,19.5,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,5,DICK,179165,Spiza americana,Cardinalidae,dickcissel,70,Heard First,Unk,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2011Jun160652AM,2011-06-16 06:52:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,7,DICK,179165,Spiza americana,Cardinalidae,dickcissel,62,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2011Jun160652AM,2011-06-16 06:52:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,9,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,7,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO6,HEHO2011Jun160652AM,2011-06-16 06:52:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,2,AMRO,179759,Turdus migratorius,Turdidae,american robin,40,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO6,HEHO2011Jun160652AM,2011-06-16 06:52:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,5,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,43,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2011Jun160652AM,2011-06-16 06:52:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,44,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2011Jun160652AM,2011-06-16 06:52:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,4,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,20,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO6,HEHO2011Jun160652AM,2011-06-16 06:52:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,6,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,126,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2011Jun160652AM,2011-06-16 06:52:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,8,DICK,179165,Spiza americana,Cardinalidae,dickcissel,62,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2011Jun160652AM,2011-06-16 06:52:00.000,20,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,3,AMRO,179759,Turdus migratorius,Turdidae,american robin,5,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO3,HEHO2011Jun160707AM,2011-06-16 07:07:00.000,21,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,50,Seen First,Unk,Adult,2,0,1
Herbert Hoover,HEHO3,HEHO2011Jun160707AM,2011-06-16 07:07:00.000,21,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,DICK,179165,Spiza americana,Cardinalidae,dickcissel,73,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO3,HEHO2011Jun160707AM,2011-06-16 07:07:00.000,21,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,45,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO3,HEHO2011Jun160707AM,2011-06-16 07:07:00.000,21,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,7,DICK,179165,Spiza americana,Cardinalidae,dickcissel,82,Heard Then Seen,Unk,Adult,1,0,0
Herbert Hoover,HEHO3,HEHO2011Jun160707AM,2011-06-16 07:07:00.000,21,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,50,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO3,HEHO2011Jun160707AM,2011-06-16 07:07:00.000,21,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,6,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,60,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO3,HEHO2011Jun160707AM,2011-06-16 07:07:00.000,21,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,5,RNEP,175905,Phasianus colchicus,Phasianidae,ring-necked pheasant,100,Heard First,Unk,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2011Jun160717AM,2011-06-16 07:17:00.000,20.5,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,AMRO,179759,Turdus migratorius,Turdidae,american robin,35,Heard First,Unk,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2011Jun160717AM,2011-06-16 07:17:00.000,20.5,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,40,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2011Jun160717AM,2011-06-16 07:17:00.000,20.5,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,5,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,20,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2011Jun160717AM,2011-06-16 07:17:00.000,20.5,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,DICK,179165,Spiza americana,Cardinalidae,dickcissel,63,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2011Jun160717AM,2011-06-16 07:17:00.000,20.5,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,AMRO,179759,Turdus migratorius,Turdidae,american robin,30,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO12,HEHO2011Jun160726AM,2011-06-16 07:26:00.000,20,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,12,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,25,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO12,HEHO2011Jun160726AM,2011-06-16 07:26:00.000,20,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,11,BHCO,179112,Molothrus ater,Icteridae,brown-headed cowbird,20,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO12,HEHO2011Jun160726AM,2011-06-16 07:26:00.000,20,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,BARS,178448,Hirundo rustica,Hirundinidae,barn swallow,30,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO12,HEHO2011Jun160726AM,2011-06-16 07:26:00.000,20,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,10,BARS,178448,Hirundo rustica,Hirundinidae,barn swallow,30,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO12,HEHO2011Jun160726AM,2011-06-16 07:26:00.000,20,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,6,BARS,178448,Hirundo rustica,Hirundinidae,barn swallow,35,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO12,HEHO2011Jun160726AM,2011-06-16 07:26:00.000,20,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,89,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO12,HEHO2011Jun160726AM,2011-06-16 07:26:00.000,20,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,7,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,38,Seen First,Unk,Adult,2,0,0
Herbert Hoover,HEHO12,HEHO2011Jun160726AM,2011-06-16 07:26:00.000,20,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,12,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO12,HEHO2011Jun160726AM,2011-06-16 07:26:00.000,20,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,5,DICK,179165,Spiza americana,Cardinalidae,dickcissel,58,Heard Then Seen,Unk,Adult,1,0,0
Herbert Hoover,HEHO12,HEHO2011Jun160726AM,2011-06-16 07:26:00.000,20,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,9,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,89,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO12,HEHO2011Jun160726AM,2011-06-16 07:26:00.000,20,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,AMRO,179759,Turdus migratorius,Turdidae,american robin,40,Seen First,Unk,Adult,2,0,1
Herbert Hoover,HEHO12,HEHO2011Jun160726AM,2011-06-16 07:26:00.000,20,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,8,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,89,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO28,HEHO2011Jun160737AM,2011-06-16 07:37:00.000,22,(6-12 km/h),"light breeze felt on face, leaves rustle",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,11,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,84,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO28,HEHO2011Jun160737AM,2011-06-16 07:37:00.000,22,(6-12 km/h),"light breeze felt on face, leaves rustle",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,AMRO,179759,Turdus migratorius,Turdidae,american robin,113,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO28,HEHO2011Jun160737AM,2011-06-16 07:37:00.000,22,(6-12 km/h),"light breeze felt on face, leaves rustle",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,10,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,50,Heard First,Unk,Adult,1,0,0
Herbert Hoover,HEHO28,HEHO2011Jun160737AM,2011-06-16 07:37:00.000,22,(6-12 km/h),"light breeze felt on face, leaves rustle",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,DICK,179165,Spiza americana,Cardinalidae,dickcissel,90,Heard First,Unk,Adult,1,0,0
Herbert Hoover,HEHO28,HEHO2011Jun160737AM,2011-06-16 07:37:00.000,22,(6-12 km/h),"light breeze felt on face, leaves rustle",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,7,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,35,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO28,HEHO2011Jun160737AM,2011-06-16 07:37:00.000,22,(6-12 km/h),"light breeze felt on face, leaves rustle",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,28,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO28,HEHO2011Jun160737AM,2011-06-16 07:37:00.000,22,(6-12 km/h),"light breeze felt on face, leaves rustle",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,5,CHSW,178001,Chaetura pelagica,Apodidae,chimney swift,134,Seen First,Unk,Adult,1,0,0
